id,type,src,dst,app,latency,message,ctime,size,buffer
1608,LINK,52,5,18,5.00003226232,M.USER.APP.18,2300,2419674,42
1610,LINK,9,2,19,5.000049633213333,M.USER.APP.19,2300,3722491,43
1571,LINK,16,5,11,5.000021404866667,M.USER.APP.11,2305.000021404867,1605365,40
1598,LINK,5,24,15,5.000022028946667,M.USER.APP.15,2305.0000220289467,1652171,37
1580,LINK,9,33,13,5.00002695276,M.USER.APP.13,2305.00002695276,2021457,34
1582,LINK,37,15,13,5.00002695276,M.USER.APP.13,2305.00002695276,2021457,35
1583,LINK,9,33,13,5.00002695276,M.USER.APP.13,2305.00002695276,2021457,36
1608,LINK,5,90,18,5.00003226232,M.USER.APP.18,2305.00003226232,2419674,35
1569,LINK,2,100,10,1.00002093924,M.USER.APP.10,2305.0000348987332,2617405,35
1542,LINK,1,2,1,5.000036175413333,M.USER.APP.1,2305.0000361754132,2713156,32
1544,LINK,40,0,1,5.000036175413333,M.USER.APP.1,2305.0000361754132,2713156,33
1545,LINK,41,2,1,5.000036175413333,M.USER.APP.1,2305.0000361754132,2713156,34
1565,LINK,5,1,8,5.0000388074133335,M.USER.APP.8,2305.000038807413,2910556,31
1566,LINK,2,1,8,5.0000388074133335,M.USER.APP.8,2305.000038807413,2910556,32
1575,LINK,2,12,12,5.0000396870933335,M.USER.APP.12,2305.0000396870932,2976532,29
1576,LINK,2,12,12,5.0000396870933335,M.USER.APP.12,2305.0000396870932,2976532,30
1579,LINK,4,2,12,5.0000396870933335,M.USER.APP.12,2305.0000396870932,2976532,31
1606,LINK,28,0,17,5.000042796453333,M.USER.APP.17,2305.0000427964533,3209734,31
1610,LINK,2,100,19,1.000029779928,M.USER.APP.19,2305.000049633213,3722491,30
1560,LINK,30,3,7,5.000055566026667,M.USER.APP.7,2305.0000555660267,4167452,28
1564,LINK,70,2,7,5.000055566026667,M.USER.APP.7,2305.0000555660267,4167452,29
1571,LINK,5,2,11,5.000021404866667,M.USER.APP.11,2310.0000428097337,1605365,25
1608,LINK,90,40,18,5.00003226232,M.USER.APP.18,2310.00006452464,2419674,20
1581,LINK,2,100,13,1.000016171656,M.USER.APP.13,2310.0000666398532,2021457,20
1542,LINK,2,26,1,5.000036175413333,M.USER.APP.1,2310.0000723508265,2713156,18
1544,LINK,0,2,1,5.000036175413333,M.USER.APP.1,2310.0000723508265,2713156,19
1545,LINK,2,26,1,5.000036175413333,M.USER.APP.1,2310.0000723508265,2713156,20
1605,LINK,6,86,17,5.000042796453333,M.USER.APP.17,2310.000079126173,3209734,18
1579,LINK,2,12,12,5.0000396870933335,M.USER.APP.12,2310.0000793741865,2976532,17
1606,LINK,0,8,17,5.000042796453333,M.USER.APP.17,2310.0000855929065,3209734,17
1607,LINK,2,19,17,5.000042796453333,M.USER.APP.17,2310.00010130256,3209734,16
1564,LINK,2,3,7,5.000055566026667,M.USER.APP.7,2310.0001111320535,4167452,15
1590,LINK,70,2,14,5.000058506106667,M.USER.APP.14,2310.0001140721333,4387958,15
1534,LINK,2,98,16,5.0000338871466665,16_(88-89),2312.7863522639814,2541536,15
1361,LINK,2,57,11,5.000026070133333,11_(60-61),2313.4008000396534,1955260,16
1361,LINK,2,59,11,5.00002505032,11_(60-62),2313.4008000396534,1878774,17
1585,LINK,74,15,13,5.00002695276,M.USER.APP.13,2315.00008453304,2021457,15
1597,LINK,2,20,15,5.000022028946667,M.USER.APP.15,2315.0000886688,1652171,15
1544,LINK,2,26,1,5.000036175413333,M.USER.APP.1,2315.0001085262397,2713156,13
1605,LINK,86,8,17,5.000042796453333,M.USER.APP.17,2315.0001219226265,3209734,12
1515,LINK,15,35,13,5.000039744053334,13_(69-70),2320.3111004171483,2980804,1
1532,LINK,29,65,16,5.0000338871466665,16_(88-89),2321.5452883643225,2541536,2
982,LINK,26,18,1,5.000036158733334,1_(3-9),2325.1558462311605,2711905,2
982,LINK,26,85,1,5.0000343908,1_(3-4),2325.1558462311605,2579310,3
982,LINK,26,85,1,5.00003339936,1_(3-7),2325.1558462311605,2504952,4
1336,LINK,3,0,2,5.0000529769333335,2_(10-11),2326.3384615384616,3973270,4
1609,LINK,61,37,18,5.000054029666667,18_(96-97),2326.8925619834713,4052225,4
1609,LINK,61,37,18,5.000042393986667,18_(96-98),2326.8925619834713,3179549,5
982,LINK,18,76,1,5.000036158733334,1_(3-9),2330.1558823898936,2711905,4
1336,LINK,0,54,2,5.0000529769333335,2_(10-11),2331.3385145153948,3973270,4
1609,LINK,37,0,18,5.000054029666667,18_(96-97),2331.8926160131377,4052225,4
1547,LINK,7,17,3,5.000057133226667,3_(12-13),2335.8273163063986,4284992,3
1547,LINK,7,17,3,5.000034690933333,3_(12-14),2335.8273163063986,2601820,4
1547,LINK,7,17,3,5.000038559786667,3_(12-15),2335.8273163063986,2891984,5
1547,LINK,7,17,3,5.000022498733333,3_(12-16),2335.8273163063986,1687405,6
1547,LINK,7,17,3,5.00003735084,3_(12-20),2335.8273163063986,2801313,7
1609,LINK,37,0,18,5.000042393986667,18_(96-98),2336.8926584071246,3179549,6
1609,LINK,0,40,18,5.000054029666667,18_(96-97),2336.892670042804,4052225,6
1584,LINK,67,27,13,5.000032906533334,13_(68-69),2337.2773722627735,2467990,7
1580,LINK,33,1,13,5.000032906533334,13_(68-69),2338.5626937265492,2467990,8
1599,LINK,29,2,15,5.00005192936,15_(81-82),2341.278731706366,3894702,8
1599,LINK,29,2,15,5.000058252146666,15_(81-85),2341.278731706366,4368911,9
1609,LINK,0,40,18,5.000042393986667,18_(96-98),2341.892712436791,3179549,9
1580,LINK,1,25,13,5.000032906533334,13_(68-69),2343.5627266330825,2467990,7
374,LINK,3,0,7,5.000056191933333,7_(35-41),2345.590824796796,4214395,8
374,LINK,3,10,7,5.00002029168,7_(35-37),2345.590824796796,1521876,9
1607,LINK,19,21,17,5.000034830733333,17_(92-93),2346.2411512932576,2612305,9
1599,LINK,2,11,15,5.00005192936,15_(81-82),2346.278783635726,3894702,9
1531,LINK,37,61,16,5.0000338871466665,16_(88-89),2348.5381791913655,2541536,9
1580,LINK,25,27,13,5.000032906533334,13_(68-69),2348.562759539616,2467990,9
1601,LINK,61,37,16,5.0000242222,16_(87-88),2348.710743801653,1816665,10
1599,LINK,2,11,15,5.000058252146666,15_(81-85),2351.2788418878727,4368911,5
1586,LINK,52,30,14,5.000029359893333,14_(76-79),2359.6881533101046,2201992,1
1604,LINK,98,2,16,5.0000242222,16_(87-88),2361.717277486911,1816665,1
1583,LINK,33,1,13,5.000032906533334,13_(68-69),2367.1253335475785,2467990,0
1602,LINK,65,29,16,5.0000242222,16_(87-88),2368.336231884058,1816665,1
1430,LINK,2,57,11,5.000026070133333,11_(60-61),2368.753451087742,1955260,2
1430,LINK,2,59,11,5.00002505032,11_(60-62),2368.753451087742,1878774,3
1583,LINK,1,25,13,5.000032906533334,13_(68-69),2372.125366454112,2467990,3
1543,LINK,74,15,1,5.000036158733334,1_(3-9),2374.1204550235807,2711905,1
1543,LINK,74,15,1,5.0000343908,1_(3-4),2374.1204550235807,2579310,2
1543,LINK,74,15,1,5.00003339936,1_(3-7),2374.1204550235807,2504952,3
460,LINK,27,67,13,5.000048089213333,13_(69-73),2375.123966015868,3606691,4
460,LINK,27,67,13,5.000039744053334,13_(69-70),2375.123966015868,2980804,5
1583,LINK,25,27,13,5.000032906533334,13_(68-69),2377.125399360645,2467990,5
1543,LINK,15,49,1,5.000036158733334,1_(3-9),2379.120491182314,2711905,5
985,LINK,26,18,1,5.000036158733334,1_(3-9),2379.2624036082098,2711905,6
985,LINK,26,85,1,5.0000343908,1_(3-4),2379.2624036082098,2579310,7
985,LINK,26,85,1,5.00003339936,1_(3-7),2379.2624036082098,2504952,8
1554,LINK,10,0,5,5.00004430268,5_(24-25),2380.069337442219,3322701,9
1554,LINK,10,0,5,5.000039752626667,5_(24-26),2380.069337442219,2981447,10
1554,LINK,10,0,5,5.000023488946667,5_(24-27),2380.069337442219,1761671,11
1554,LINK,10,0,5,5.000032611146667,5_(24-28),2380.069337442219,2445836,12
1582,LINK,15,35,13,5.000039744053334,13_(69-70),2383.196274835753,2980804,11
1543,LINK,15,49,1,5.0000343908,1_(3-4),2384.120525573114,2579310,11
985,LINK,18,76,1,5.000036158733334,1_(3-9),2384.262439766943,2711905,9
1543,LINK,15,49,1,5.00003339936,1_(3-7),2389.1205589724736,2504952,6
658,LINK,38,7,10,5.000037647586667,10_(52-56),2389.8809523809523,2823569,4
658,LINK,38,7,10,5.000021675146667,10_(52-57),2389.8809523809523,1625636,5
658,LINK,38,7,10,5.00005956884,10_(52-53),2389.8809523809523,4467663,6
658,LINK,38,7,10,5.000047677173334,10_(52-55),2389.8809523809523,3575788,7
1493,LINK,71,2,7,5.000056191933333,7_(35-41),2391.2219679633877,4214395,7
1493,LINK,71,3,7,5.0000367192,7_(35-36),2391.2219679633877,2753940,8
1493,LINK,2,0,7,5.000056191933333,7_(35-41),2396.222024155321,4214395,4
658,LINK,7,63,10,5.000021675146667,10_(52-57),2399.881011703686,1625636,4
1611,LINK,20,36,0,5.00004439524,M.USER.APP.0,2400,3329643,5
1612,LINK,33,1,1,5.000036175413333,M.USER.APP.1,2400,2713156,6
1613,LINK,88,74,1,5.000036175413333,M.USER.APP.1,2400,2713156,7
1614,LINK,93,40,1,5.000036175413333,M.USER.APP.1,2400,2713156,8
1615,LINK,97,41,1,5.000036175413333,M.USER.APP.1,2400,2713156,9
1617,LINK,38,7,3,5.000030384773333,M.USER.APP.3,2400,2278858,10
1627,LINK,62,6,6,5.00003632972,M.USER.APP.6,2400,2724729,11
1629,LINK,98,81,6,5.00003632972,M.USER.APP.6,2400,2724729,12
1630,LINK,52,30,7,5.000055566026667,M.USER.APP.7,2400,4167452,13
1632,LINK,64,3,7,5.000055566026667,M.USER.APP.7,2400,4167452,14
1634,LINK,83,70,7,5.000055566026667,M.USER.APP.7,2400,4167452,15
1635,LINK,24,5,8,5.0000388074133335,M.USER.APP.8,2400,2910556,16
1636,LINK,46,2,8,5.0000388074133335,M.USER.APP.8,2400,2910556,17
1637,LINK,16,68,9,5.000026470466667,M.USER.APP.9,2400,1985285,18
1639,LINK,71,2,10,5.000034898733333,M.USER.APP.10,2400,2617405,19
1640,LINK,46,2,11,5.000021404866667,M.USER.APP.11,2400,1605365,20
1641,LINK,61,16,11,5.000021404866667,M.USER.APP.11,2400,1605365,21
1642,LINK,67,27,11,5.000021404866667,M.USER.APP.11,2400,1605365,22
1643,LINK,88,74,11,5.000021404866667,M.USER.APP.11,2400,1605365,23
1644,LINK,96,70,11,5.000021404866667,M.USER.APP.11,2400,1605365,24
1645,LINK,14,2,12,5.0000396870933335,M.USER.APP.12,2400,2976532,25
1646,LINK,55,2,12,5.0000396870933335,M.USER.APP.12,2400,2976532,26
1648,LINK,81,19,12,5.0000396870933335,M.USER.APP.12,2400,2976532,27
1649,LINK,96,4,12,5.0000396870933335,M.USER.APP.12,2400,2976532,28
1650,LINK,24,9,13,5.00002695276,M.USER.APP.13,2400,2021457,29
1651,LINK,55,2,13,5.00002695276,M.USER.APP.13,2400,2021457,30
1652,LINK,61,37,13,5.00002695276,M.USER.APP.13,2400,2021457,31
1653,LINK,64,9,13,5.00002695276,M.USER.APP.13,2400,2021457,32
1655,LINK,88,74,13,5.00002695276,M.USER.APP.13,2400,2021457,33
1659,LINK,81,2,14,5.000058506106667,M.USER.APP.14,2400,4387958,34
1660,LINK,83,70,14,5.000058506106667,M.USER.APP.14,2400,4387958,35
1663,LINK,97,41,14,5.000058506106667,M.USER.APP.14,2400,4387958,36
1664,LINK,98,2,14,5.000058506106667,M.USER.APP.14,2400,4387958,37
1666,LINK,32,20,15,5.000022028946667,M.USER.APP.15,2400,1652171,38
1667,LINK,55,2,15,5.000022028946667,M.USER.APP.15,2400,1652171,39
1668,LINK,62,5,15,5.000022028946667,M.USER.APP.15,2400,1652171,40
1669,LINK,65,29,15,5.000022028946667,M.USER.APP.15,2400,1652171,41
1670,LINK,93,34,15,5.000022028946667,M.USER.APP.15,2400,1652171,42
1675,LINK,62,6,17,5.000042796453333,M.USER.APP.17,2400,3209734,43
1676,LINK,88,28,17,5.000042796453333,M.USER.APP.17,2400,3209734,44
1677,LINK,98,2,17,5.000042796453333,M.USER.APP.17,2400,3209734,45
1678,LINK,52,5,18,5.00003226232,M.USER.APP.18,2400,2419674,46
1680,LINK,9,2,19,5.000049633213333,M.USER.APP.19,2400,3722491,47
658,LINK,7,63,10,5.00005956884,10_(52-53),2404.881071272526,4467663,44
1641,LINK,16,5,11,5.000021404866667,M.USER.APP.11,2405.000021404867,1605365,42
1668,LINK,5,24,15,5.000022028946667,M.USER.APP.15,2405.0000220289467,1652171,39
1650,LINK,9,33,13,5.00002695276,M.USER.APP.13,2405.00002695276,2021457,36
1652,LINK,37,15,13,5.00002695276,M.USER.APP.13,2405.00002695276,2021457,37
1653,LINK,9,33,13,5.00002695276,M.USER.APP.13,2405.00002695276,2021457,38
1678,LINK,5,90,18,5.00003226232,M.USER.APP.18,2405.00003226232,2419674,38
1639,LINK,2,100,10,1.00002093924,M.USER.APP.10,2405.0000348987332,2617405,38
1612,LINK,1,2,1,5.000036175413333,M.USER.APP.1,2405.0000361754132,2713156,35
1614,LINK,40,0,1,5.000036175413333,M.USER.APP.1,2405.0000361754132,2713156,36
1615,LINK,41,2,1,5.000036175413333,M.USER.APP.1,2405.0000361754132,2713156,37
1635,LINK,5,1,8,5.0000388074133335,M.USER.APP.8,2405.000038807413,2910556,34
1636,LINK,2,1,8,5.0000388074133335,M.USER.APP.8,2405.000038807413,2910556,35
1645,LINK,2,12,12,5.0000396870933335,M.USER.APP.12,2405.0000396870932,2976532,32
1646,LINK,2,12,12,5.0000396870933335,M.USER.APP.12,2405.0000396870932,2976532,33
1649,LINK,4,2,12,5.0000396870933335,M.USER.APP.12,2405.0000396870932,2976532,34
1676,LINK,28,0,17,5.000042796453333,M.USER.APP.17,2405.0000427964533,3209734,34
1680,LINK,2,100,19,1.000029779928,M.USER.APP.19,2405.000049633213,3722491,33
1630,LINK,30,3,7,5.000055566026667,M.USER.APP.7,2405.0000555660267,4167452,31
1634,LINK,70,2,7,5.000055566026667,M.USER.APP.7,2405.0000555660267,4167452,32
658,LINK,7,17,10,5.000047677173334,10_(52-55),2409.881118949699,3575788,28
1641,LINK,5,2,11,5.000021404866667,M.USER.APP.11,2410.0000428097337,1605365,27
1678,LINK,90,40,18,5.00003226232,M.USER.APP.18,2410.00006452464,2419674,22
1651,LINK,2,100,13,1.000016171656,M.USER.APP.13,2410.0000666398532,2021457,22
1612,LINK,2,26,1,5.000036175413333,M.USER.APP.1,2410.0000723508265,2713156,20
1614,LINK,0,2,1,5.000036175413333,M.USER.APP.1,2410.0000723508265,2713156,21
1615,LINK,2,26,1,5.000036175413333,M.USER.APP.1,2410.0000723508265,2713156,22
1675,LINK,6,86,17,5.000042796453333,M.USER.APP.17,2410.000079126173,3209734,20
1649,LINK,2,12,12,5.0000396870933335,M.USER.APP.12,2410.0000793741865,2976532,19
1676,LINK,0,8,17,5.000042796453333,M.USER.APP.17,2410.0000855929065,3209734,19
1677,LINK,2,19,17,5.000042796453333,M.USER.APP.17,2410.00010130256,3209734,18
1634,LINK,2,3,7,5.000055566026667,M.USER.APP.7,2410.0001111320535,4167452,17
1660,LINK,70,2,14,5.000058506106667,M.USER.APP.14,2410.0001140721333,4387958,17
1604,LINK,2,98,16,5.0000338871466665,16_(88-89),2412.7863522639814,2541536,17
1655,LINK,74,15,13,5.00002695276,M.USER.APP.13,2415.00008453304,2021457,13
1667,LINK,2,20,15,5.000022028946667,M.USER.APP.15,2415.0000886688,1652171,13
1614,LINK,2,26,1,5.000036175413333,M.USER.APP.1,2415.0001085262397,2713156,11
1675,LINK,86,8,17,5.000042796453333,M.USER.APP.17,2415.0001219226265,3209734,10
1585,LINK,15,35,13,5.000039744053334,13_(69-70),2420.3111004171483,2980804,1
1602,LINK,29,65,16,5.0000338871466665,16_(88-89),2421.5452883643225,2541536,2
1431,LINK,2,57,11,5.000026070133333,11_(60-61),2424.106102135831,1955260,3
1431,LINK,2,59,11,5.00002505032,11_(60-62),2424.106102135831,1878774,4
1679,LINK,61,37,18,5.000054029666667,18_(96-97),2426.8925619834713,4052225,2
1679,LINK,61,37,18,5.000042393986667,18_(96-98),2426.8925619834713,3179549,3
1679,LINK,37,0,18,5.000054029666667,18_(96-97),2431.8926160131377,4052225,1
984,LINK,26,18,1,5.000036158733334,1_(3-9),2433.368960985259,2711905,2
984,LINK,26,85,1,5.0000343908,1_(3-4),2433.368960985259,2579310,3
984,LINK,26,85,1,5.00003339936,1_(3-7),2433.368960985259,2504952,4
1679,LINK,37,0,18,5.000042393986667,18_(96-98),2436.8926584071246,3179549,4
1679,LINK,0,40,18,5.000054029666667,18_(96-97),2436.892670042804,4052225,4
1654,LINK,67,27,13,5.000032906533334,13_(68-69),2437.2773722627735,2467990,5
1406,LINK,3,0,2,5.0000529769333335,2_(10-11),2437.6553846153847,3973270,6
984,LINK,18,76,1,5.000036158733334,1_(3-9),2438.368997143992,2711905,5
1650,LINK,33,1,13,5.000032906533334,13_(68-69),2438.5626937265492,2467990,6
1669,LINK,29,2,15,5.00005192936,15_(81-82),2441.278731706366,3894702,7
1669,LINK,29,2,15,5.000058252146666,15_(81-85),2441.278731706366,4368911,8
1679,LINK,0,40,18,5.000042393986667,18_(96-98),2441.892712436791,3179549,8
1406,LINK,0,54,2,5.0000529769333335,2_(10-11),2442.655437592318,3973270,6
1650,LINK,1,25,13,5.000032906533334,13_(68-69),2443.5627266330825,2467990,4
1617,LINK,7,17,3,5.000057133226667,3_(12-13),2445.708435256098,4284992,5
1617,LINK,7,17,3,5.000034690933333,3_(12-14),2445.708435256098,2601820,6
1617,LINK,7,17,3,5.000038559786667,3_(12-15),2445.708435256098,2891984,7
1617,LINK,7,17,3,5.000022498733333,3_(12-16),2445.708435256098,1687405,8
1617,LINK,7,17,3,5.00003735084,3_(12-20),2445.708435256098,2801313,9
1677,LINK,19,21,17,5.000034830733333,17_(92-93),2446.2411512932576,2612305,10
1669,LINK,2,11,15,5.00005192936,15_(81-82),2446.278783635726,3894702,10
1601,LINK,37,61,16,5.0000338871466665,16_(88-89),2448.5381791913655,2541536,9
1650,LINK,25,27,13,5.000032906533334,13_(68-69),2448.562759539616,2467990,9
1671,LINK,61,37,16,5.0000242222,16_(87-88),2448.710743801653,1816665,10
1669,LINK,2,11,15,5.000058252146666,15_(81-85),2451.2788418878727,4368911,7
1656,LINK,52,30,14,5.000029359893333,14_(76-79),2459.6881533101046,2201992,3
1674,LINK,98,2,16,5.0000242222,16_(87-88),2461.717277486911,1816665,3
1653,LINK,33,1,13,5.000032906533334,13_(68-69),2467.1253335475785,2467990,1
1672,LINK,65,29,16,5.0000242222,16_(87-88),2468.336231884058,1816665,2
1653,LINK,1,25,13,5.000032906533334,13_(68-69),2472.125366454112,2467990,1
1613,LINK,74,15,1,5.000036158733334,1_(3-9),2474.1204550235807,2711905,1
1613,LINK,74,15,1,5.0000343908,1_(3-4),2474.1204550235807,2579310,2
1613,LINK,74,15,1,5.00003339936,1_(3-7),2474.1204550235807,2504952,3
1653,LINK,25,27,13,5.000032906533334,13_(68-69),2477.125399360645,2467990,3
1613,LINK,15,49,1,5.000036158733334,1_(3-9),2479.120491182314,2711905,3
1500,LINK,2,57,11,5.000026070133333,11_(60-61),2479.4587531839197,1955260,4
1500,LINK,2,59,11,5.00002505032,11_(60-62),2479.4587531839197,1878774,5
1624,LINK,10,0,5,5.00004430268,5_(24-25),2480.069337442219,3322701,6
1624,LINK,10,0,5,5.000039752626667,5_(24-26),2480.069337442219,2981447,7
1624,LINK,10,0,5,5.000023488946667,5_(24-27),2480.069337442219,1761671,8
1624,LINK,10,0,5,5.000032611146667,5_(24-28),2480.069337442219,2445836,9
1652,LINK,15,35,13,5.000039744053334,13_(69-70),2483.196274835753,2980804,9
1613,LINK,15,49,1,5.0000343908,1_(3-4),2484.120525573114,2579310,9
442,LINK,3,0,7,5.000056191933333,7_(35-41),2485.627747873719,4214395,6
442,LINK,3,10,7,5.00002029168,7_(35-37),2485.627747873719,1521876,7
1052,LINK,26,18,1,5.000036158733334,1_(3-9),2487.4755183623083,2711905,8
1052,LINK,26,85,1,5.0000343908,1_(3-4),2487.4755183623083,2579310,9
1052,LINK,26,85,1,5.00003339936,1_(3-7),2487.4755183623083,2504952,10
1613,LINK,15,49,1,5.00003339936,1_(3-7),2489.1205589724736,2504952,9
1052,LINK,18,76,1,5.000036158733334,1_(3-9),2492.4755545210414,2711905,4
1563,LINK,71,2,7,5.000056191933333,7_(35-41),2495.3684210526326,4214395,3
1563,LINK,71,3,7,5.0000367192,7_(35-36),2495.3684210526326,2753940,4
1681,LINK,20,36,0,5.00004439524,M.USER.APP.0,2500,3329643,3
1682,LINK,33,1,1,5.000036175413333,M.USER.APP.1,2500,2713156,4
1683,LINK,88,74,1,5.000036175413333,M.USER.APP.1,2500,2713156,5
1684,LINK,93,40,1,5.000036175413333,M.USER.APP.1,2500,2713156,6
1685,LINK,97,41,1,5.000036175413333,M.USER.APP.1,2500,2713156,7
1687,LINK,38,7,3,5.000030384773333,M.USER.APP.3,2500,2278858,8
1697,LINK,62,6,6,5.00003632972,M.USER.APP.6,2500,2724729,9
1699,LINK,98,81,6,5.00003632972,M.USER.APP.6,2500,2724729,10
1700,LINK,52,30,7,5.000055566026667,M.USER.APP.7,2500,4167452,11
1702,LINK,64,3,7,5.000055566026667,M.USER.APP.7,2500,4167452,12
1704,LINK,83,70,7,5.000055566026667,M.USER.APP.7,2500,4167452,13
1705,LINK,24,5,8,5.0000388074133335,M.USER.APP.8,2500,2910556,14
1706,LINK,46,2,8,5.0000388074133335,M.USER.APP.8,2500,2910556,15
1707,LINK,16,68,9,5.000026470466667,M.USER.APP.9,2500,1985285,16
1709,LINK,71,2,10,5.000034898733333,M.USER.APP.10,2500,2617405,17
1710,LINK,46,2,11,5.000021404866667,M.USER.APP.11,2500,1605365,18
1711,LINK,61,16,11,5.000021404866667,M.USER.APP.11,2500,1605365,19
1712,LINK,67,27,11,5.000021404866667,M.USER.APP.11,2500,1605365,20
1713,LINK,88,74,11,5.000021404866667,M.USER.APP.11,2500,1605365,21
1714,LINK,96,70,11,5.000021404866667,M.USER.APP.11,2500,1605365,22
1715,LINK,14,2,12,5.0000396870933335,M.USER.APP.12,2500,2976532,23
1716,LINK,55,2,12,5.0000396870933335,M.USER.APP.12,2500,2976532,24
1718,LINK,81,19,12,5.0000396870933335,M.USER.APP.12,2500,2976532,25
1719,LINK,96,4,12,5.0000396870933335,M.USER.APP.12,2500,2976532,26
1720,LINK,24,9,13,5.00002695276,M.USER.APP.13,2500,2021457,27
1721,LINK,55,2,13,5.00002695276,M.USER.APP.13,2500,2021457,28
1722,LINK,61,37,13,5.00002695276,M.USER.APP.13,2500,2021457,29
1723,LINK,64,9,13,5.00002695276,M.USER.APP.13,2500,2021457,30
1725,LINK,88,74,13,5.00002695276,M.USER.APP.13,2500,2021457,31
1729,LINK,81,2,14,5.000058506106667,M.USER.APP.14,2500,4387958,32
1730,LINK,83,70,14,5.000058506106667,M.USER.APP.14,2500,4387958,33
1733,LINK,97,41,14,5.000058506106667,M.USER.APP.14,2500,4387958,34
1734,LINK,98,2,14,5.000058506106667,M.USER.APP.14,2500,4387958,35
1736,LINK,32,20,15,5.000022028946667,M.USER.APP.15,2500,1652171,36
1737,LINK,55,2,15,5.000022028946667,M.USER.APP.15,2500,1652171,37
1738,LINK,62,5,15,5.000022028946667,M.USER.APP.15,2500,1652171,38
1739,LINK,65,29,15,5.000022028946667,M.USER.APP.15,2500,1652171,39
1740,LINK,93,34,15,5.000022028946667,M.USER.APP.15,2500,1652171,40
1745,LINK,62,6,17,5.000042796453333,M.USER.APP.17,2500,3209734,41
1746,LINK,88,28,17,5.000042796453333,M.USER.APP.17,2500,3209734,42
1747,LINK,98,2,17,5.000042796453333,M.USER.APP.17,2500,3209734,43
1748,LINK,52,5,18,5.00003226232,M.USER.APP.18,2500,2419674,44
1750,LINK,9,2,19,5.000049633213333,M.USER.APP.19,2500,3722491,45
1563,LINK,2,0,7,5.000056191933333,7_(35-41),2500.368477244566,4214395,43
1711,LINK,16,5,11,5.000021404866667,M.USER.APP.11,2505.000021404867,1605365,41
1738,LINK,5,24,15,5.000022028946667,M.USER.APP.15,2505.0000220289467,1652171,38
1720,LINK,9,33,13,5.00002695276,M.USER.APP.13,2505.00002695276,2021457,35
1722,LINK,37,15,13,5.00002695276,M.USER.APP.13,2505.00002695276,2021457,36
1723,LINK,9,33,13,5.00002695276,M.USER.APP.13,2505.00002695276,2021457,37
1748,LINK,5,90,18,5.00003226232,M.USER.APP.18,2505.00003226232,2419674,36
1682,LINK,1,2,1,5.000036175413333,M.USER.APP.1,2505.0000361754132,2713156,33
1684,LINK,40,0,1,5.000036175413333,M.USER.APP.1,2505.0000361754132,2713156,34
1685,LINK,41,2,1,5.000036175413333,M.USER.APP.1,2505.0000361754132,2713156,35
1705,LINK,5,1,8,5.0000388074133335,M.USER.APP.8,2505.000038807413,2910556,32
1706,LINK,2,1,8,5.0000388074133335,M.USER.APP.8,2505.000038807413,2910556,33
1715,LINK,2,12,12,5.0000396870933335,M.USER.APP.12,2505.0000396870932,2976532,30
1716,LINK,2,12,12,5.0000396870933335,M.USER.APP.12,2505.0000396870932,2976532,31
1719,LINK,4,2,12,5.0000396870933335,M.USER.APP.12,2505.0000396870932,2976532,32
1746,LINK,28,0,17,5.000042796453333,M.USER.APP.17,2505.0000427964533,3209734,32
1750,LINK,2,100,19,1.000029779928,M.USER.APP.19,2505.000049633213,3722491,31
1700,LINK,30,3,7,5.000055566026667,M.USER.APP.7,2505.0000555660267,4167452,29
1704,LINK,70,2,7,5.000055566026667,M.USER.APP.7,2505.0000555660267,4167452,30
1709,LINK,2,100,10,1.00002093924,M.USER.APP.10,2505.368512143299,2617405,28
463,LINK,27,67,13,5.000048089213333,13_(69-73),2506.4678813597834,3606691,27
463,LINK,27,67,13,5.000039744053334,13_(69-70),2506.4678813597834,2980804,28
1711,LINK,5,2,11,5.000021404866667,M.USER.APP.11,2510.0000428097337,1605365,27
1748,LINK,90,40,18,5.00003226232,M.USER.APP.18,2510.00006452464,2419674,22
1721,LINK,2,100,13,1.000016171656,M.USER.APP.13,2510.0000666398532,2021457,22
1682,LINK,2,26,1,5.000036175413333,M.USER.APP.1,2510.0000723508265,2713156,20
1684,LINK,0,2,1,5.000036175413333,M.USER.APP.1,2510.0000723508265,2713156,21
1685,LINK,2,26,1,5.000036175413333,M.USER.APP.1,2510.0000723508265,2713156,22
1745,LINK,6,86,17,5.000042796453333,M.USER.APP.17,2510.000079126173,3209734,20
1719,LINK,2,12,12,5.0000396870933335,M.USER.APP.12,2510.0000793741865,2976532,19
1746,LINK,0,8,17,5.000042796453333,M.USER.APP.17,2510.0000855929065,3209734,19
1747,LINK,2,19,17,5.000042796453333,M.USER.APP.17,2510.00010130256,3209734,18
1704,LINK,2,3,7,5.000055566026667,M.USER.APP.7,2510.0001111320535,4167452,17
1730,LINK,70,2,14,5.000058506106667,M.USER.APP.14,2510.0001140721333,4387958,17
1674,LINK,2,98,16,5.0000338871466665,16_(88-89),2512.7863522639814,2541536,16
1725,LINK,74,15,13,5.00002695276,M.USER.APP.13,2515.00008453304,2021457,14
1737,LINK,2,20,15,5.000022028946667,M.USER.APP.15,2515.0000886688,1652171,14
1684,LINK,2,26,1,5.000036175413333,M.USER.APP.1,2515.0001085262397,2713156,12
1745,LINK,86,8,17,5.000042796453333,M.USER.APP.17,2515.0001219226265,3209734,11
