id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
10915,COMP_M,17,17_92,M.USER.APP.17,64,162,62,97,None,26.586734693877553,15620.000171185813,15646.58690587969,15600.0,15620.000171185813
1698,COMP_M,6,6_31,6_(30-31),103,104,40,48,6_30,126.36744186046512,15621.814072999117,15748.181514859583,5162.994010430305,5177.994140503985
2847,COMP_M,14,14_77,14_(76-77),147,148,2,86,14_76,39.83307332293292,15624.053229655336,15663.886302978268,15614.053119155124,15624.053229655336
10850,COMP_M,19,19_105,19_(103-105),175,173,13,40,19_103,76.68580542264753,15626.488796329159,15703.174601751805,15616.488689668971,15626.488796329159
1741,COMP_M,16,16_89,16_(88-89),157,158,84,75,16_88,159.7378640776699,15630.583498126354,15790.321362204024,9098.406955554226,9108.40702332852
10850,COMP_M,19,19_104,19_(103-104),175,172,13,91,19_103,54.86977886977887,15631.488812620091,15686.35859148987,15616.488689668971,15631.488812620091
4503,COMP_M,7,7_41,7_(35-41),105,111,35,9,7_35,33.84034653465346,15631.488843036544,15665.329189571197,15612.420142626765,15631.488843036544
8258,COMP_M,18,18_96,M.USER.APP.18,67,166,52,37,None,66.07106598984771,15631.700539876436,15697.771605866283,11800.0,11850.000396071797
7938,COMP_M,10,10_52,M.USER.APP.10,27,122,38,90,None,68.61474435196195,15631.932403761051,15700.547148113013,11400.0,11425.000180217616
7869,COMP_M,10,10_54,10_(52-54),122,124,90,90,10_52,48.93103448275862,15631.932403761051,15680.86343824381,15631.932403761051,15631.932403761051
1223,COMP_M,11,11_62,11_(60-62),130,132,38,79,11_60,35.729166666666664,15633.08349876901,15668.812665435677,15613.083397547918,15633.08349876901
1621,COMP_M,4,4_22,4_(21-22),91,92,74,28,4_21,108.54395604395604,15633.241919197028,15741.785875240983,12829.272369975371,12839.27244874801
2905,COMP_M,12,12_63,M.USER.APP.12,34,137,14,50,None,74.97068965517241,15633.932877681978,15708.90356733715,4200.0,4225.0001984354685
5395,COMP_M,1,1_8,1_(3-8),73,78,34,17,1_3,23.983981693363845,15634.214838024285,15658.198819717649,15619.214725441007,15634.214838024285
6005,COMP_M,15,15_81,M.USER.APP.15,54,151,24,13,None,30.135048231511256,15634.549905315276,15664.684953546788,8600.0,8655.00046106744
2847,COMP_M,14,14_79,14_(76-79),147,150,2,61,14_76,37.21384297520661,15637.657092044423,15674.87093501963,15614.053119155124,15637.657092044423
10875,COMP_M,8,8_43,M.USER.APP.8,24,113,24,29,None,27.927741935483873,15637.92781955031,15665.855561485794,15600.0,15615.00011642224
5336,COMP_M,6,6_30,6_(29-30),102,103,90,40,6_29,40.76236044657097,15638.920645199143,15679.683005645715,13149.170108331387,13154.170167773307
2099,COMP_M,18,18_99,18_(98-99),168,169,94,72,18_98,263.0223880597015,15640.17856973532,15903.200957795023,10745.782513193539,10755.782589348444
2540,COMP_M,7,7_38,7_(36-38),106,108,22,44,7_36,46.081135902636916,15641.488892601785,15687.570028504422,15615.446067456658,15641.488892601785
2540,COMP_M,7,7_40,7_(36-40),106,110,22,50,7_36,74.19137931034483,15641.488952968371,15715.680332278716,15615.446067456658,15641.488952968371
2090,COMP_M,15,15_85,15_(81-85),151,155,13,80,15_81,88.46706586826348,15641.871816020825,15730.338881889087,5418.768554832802,5435.000381010013
1619,COMP_M,4,4_23,4_(22-23),92,93,28,20,4_22,35.871875,15643.241990600813,15679.113865600813,15633.241919197028,15643.241990600813
7868,COMP_M,10,10_58,10_(54-58),124,128,90,14,10_54,39.128482972136226,15645.000384055893,15684.12886702803,15612.248693891848,15645.000384055893
6189,COMP_M,10,10_55,10_(52-55),122,125,90,74,10_52,87.15968586387434,15645.87953485922,15733.039220723094,12338.424674866868,12363.424887250707
4503,COMP_M,7,7_37,7_(35-37),105,107,35,44,7_35,21.9868154158215,15646.488912893465,15668.475728309286,15612.420142626765,15646.488912893465
10916,COMP_M,17,17_92,M.USER.APP.17,65,162,88,97,None,26.586734693877553,15646.58690587969,15673.173640573568,15600.0,15625.000213982266
6318,COMP_M,6,6_29,M.USER.APP.6,17,102,83,90,None,34.22354340071344,15647.488776583534,15681.712319984248,9100.0,9148.265529461227
10876,COMP_M,8,8_45,8_(43-45),113,115,29,0,8_43,41.98777777777778,15647.927938674122,15689.9157164519,15637.92781955031,15647.927938674122
7869,COMP_M,10,10_56,10_(52-56),122,126,90,9,10_52,37.741336633663366,15650.000401326708,15687.741737960372,15631.932403761051,15650.000401326708
5265,COMP_M,6,6_32,6_(30-32),103,99,40,20,6_30,37.45,15651.93256107476,15689.38256107476,15638.920645199143,15651.93256107476
2397,COMP_M,6,6_34,6_(30-34),103,101,40,1,6_30,90.36470588235294,15652.350852404392,15742.715558286745,7160.34967231227,7170.349782885631
10876,COMP_M,8,8_46,8_(43-46),113,116,29,20,8_43,40.6453125,15652.927934822641,15693.573247322642,15637.92781955031,15652.927934822641
2909,COMP_M,12,12_65,12_(63-65),137,134,50,78,12_63,43.85767326732673,15653.933048803687,15697.790722071013,15633.932877681978,15653.933048803687
7869,COMP_M,10,10_53,10_(52-53),122,123,90,44,10_52,39.21399594320487,15655.0004828168,15694.214478760005,15631.932403761051,15655.0004828168
2846,COMP_M,14,14_76,M.USER.APP.14,45,147,52,2,None,42.24537607891492,15656.29849523404,15698.543871312955,4100.0,4130.000251363493
5208,COMP_M,10,10_57,10_(52-57),122,127,90,49,10_52,104.35818181818182,15658.625920361023,15762.984102179204,10348.597088659966,10368.597175360554
5269,COMP_M,6,6_33,6_(32-33),99,100,20,78,6_32,35.44183168316832,15658.933074588553,15694.374906271722,15645.608398715987,15658.933074588553
5275,COMP_M,8,8_44,8_(43-44),113,114,29,66,8_43,102.69431279620854,15659.76918631662,15762.463499112828,7665.855561485794,7680.855696024674
1248,COMP_M,15,15_86,15_(85-86),155,156,80,93,15_85,146.58841463414635,15660.386031840968,15806.974446475115,9537.644271110707,9557.644411423242
4500,COMP_M,7,7_35,M.USER.APP.7,19,105,52,35,None,48.26299045599151,15660.683133082755,15708.946123538746,6500.0,6535.0003394145715
5101,COMP_M,16,16_87,M.USER.APP.16,60,161,61,17,None,53.94965675057208,15662.501367844832,15716.451024595404,7300.0,7325.000223680067
3855,COMP_M,1,1_7,1_(3-7),73,77,34,99,1_3,69.40768094534712,15662.63814097517,15732.045821920517,11243.410582314811,11273.410789221156
2646,COMP_M,15,15_82,15_(81-82),151,152,13,88,15_81,69.80912162162163,15662.760322035801,15732.569443657423,6835.115821713822,6862.928094462203
952,COMP_M,13,13_72,13_(70-72),140,142,86,10,13_70,38.993836671802775,15664.509124865896,15703.502961537699,15649.508996116414,15664.509124865896
6076,COMP_M,15,15_81,M.USER.APP.15,55,151,32,13,None,30.135048231511256,15664.684953546788,15694.8200017783,8700.0,8715.000066086843
10787,COMP_M,3,3_17,3_(15-17),85,87,9,98,3_15,55.10732984293194,15665.488720204861,15720.596050047794,15655.48865918278,15665.488720204861
2850,COMP_M,14,14_77,14_(76-77),147,148,2,86,14_76,39.83307332293292,15666.298605734251,15706.131679057184,15656.29849523404,15666.298605734251
5462,COMP_M,1,1_3,M.USER.APP.1,1,73,33,34,None,49.72504708097929,15668.939772521986,15718.664819602966,7900.0,7920.000144701655
2875,COMP_M,1,1_4,1_(3-4),73,74,34,82,1_3,92.76494023904382,15671.470278666531,15764.235218905575,8458.80794577996,8483.808121269825
10917,COMP_M,17,17_92,M.USER.APP.17,66,162,98,97,None,26.586734693877553,15673.173640573568,15699.760375267446,15600.0,15635.000321221492
2038,COMP_M,4,4_21,M.USER.APP.4,7,91,14,74,None,88.91099476439791,15674.424202436088,15763.335197200486,3000.0,3020.000158221974
952,COMP_M,13,13_71,13_(70-71),140,141,86,64,13_70,151.93333333333334,15674.509271475896,15826.442604809228,15649.508996116414,15674.509271475896
2850,COMP_M,14,14_79,14_(76-79),147,150,2,61,14_76,37.21384297520661,15674.87093501963,15712.084777994836,15656.29849523404,15671.298583313719
10856,COMP_M,2,2_11,2_(10-11),80,81,4,45,2_10,68.34651162790698,15676.79453021386,15745.141041841767,15666.794424259993,15676.79453021386
10857,COMP_M,3,3_13,3_(12-13),82,83,41,86,3_12,34.33541341653666,15678.986367563335,15713.321780979872,15663.986196163652,15678.986367563335
5337,COMP_M,6,6_30,6_(29-30),102,103,90,40,6_29,40.76236044657097,15679.683005645715,15720.445366092286,13183.393651732102,13188.393711174022
4502,COMP_M,7,7_41,7_(35-41),105,111,35,9,7_35,33.84034653465346,15679.685117860015,15713.525464394668,15660.683133082755,15679.685117860015
6816,COMP_M,8,8_47,8_(43-47),113,117,29,34,8_43,79.9623352165725,15679.938656823677,15759.90099204025,9837.92781955031,9862.92801644715
9114,COMP_M,5,5_24,M.USER.APP.5,13,94,10,70,None,119.73502304147465,15680.553059310396,15800.28808235187,13100.0,13118.237528337397
10920,COMP_M,19,19_103,19_(102-103),174,175,33,13,19_102,32.52625937834941,15680.699304868189,15713.225564246539,15665.699154778627,15680.699304868189
6386,COMP_M,6,6_29,M.USER.APP.6,15,102,46,90,None,34.22354340071344,15681.712319984248,15715.935863384962,9200.0,9210.00007265944
2575,COMP_M,15,15_84,15_(82-84),152,154,88,97,15_82,59.93265306122449,15682.760458740066,15742.69311180129,15662.760322035801,15682.760458740066
5464,COMP_M,1,1_8,1_(3-8),73,78,34,17,1_3,23.983981693363845,15683.939885105265,15707.923866798628,15668.939772521986,15683.939885105265
10857,COMP_M,3,3_14,3_(12-14),82,84,41,56,3_12,24.412197686645637,15683.986357369678,15708.398555056325,15663.986196163652,15683.986357369678
4408,COMP_M,18,18_97,18_(96-97),166,167,37,66,18_96,123.98341232227489,15683.997800625548,15807.981212947823,8429.954346983131,8444.95450907213
10857,COMP_M,3,3_15,3_(12-15),82,85,41,9,3_12,67.17079207920793,15684.685156419802,15751.855948499011,15663.986196163652,15684.685156419802
4502,COMP_M,7,7_37,7_(35-37),105,107,35,44,7_35,21.9868154158215,15685.683286868929,15707.67010228475,15660.683133082755,15685.683286868929
2035,COMP_M,1,1_5,1_(4-5),74,75,82,71,1_4,129.37757437070937,15688.421694736822,15817.799269107532,11311.51808743149,11331.518233068557
10857,COMP_M,3,3_16,3_(12-16),82,86,41,3,3_12,90.28615384615385,15688.986371545065,15779.272525391218,15663.986196163652,15688.986371545065
10857,COMP_M,3,3_19,3_(12-19),82,89,41,2,3_12,35.838471023427864,15688.986381446372,15724.8248524698,15663.986196163652,15688.986381446372
4409,COMP_M,18,18_101,18_(97-101),167,171,66,91,18_97,49.63267813267813,15688.997850051934,15738.630528184613,15683.997800625548,15688.997850051934
5336,COMP_M,6,6_32,6_(30-32),103,99,40,20,6_30,37.45,15689.68311960913,15727.13311960913,15679.683005645715,15689.68311960913
10875,COMP_M,8,8_45,8_(43-45),113,115,29,0,8_43,41.98777777777778,15689.9157164519,15731.903494229678,15665.855561485794,15679.685116967416
6189,COMP_M,10,10_59,10_(58-59),128,129,14,83,10_58,86.88888888888889,15691.573480791683,15778.462369680572,12441.484366394841,12456.484535714082
10875,COMP_M,8,8_46,8_(43-46),113,116,29,20,8_43,40.6453125,15693.573247322642,15734.218559822642,15665.855561485794,15680.855676758125
6080,COMP_M,15,15_81,M.USER.APP.15,59,151,93,13,None,30.135048231511256,15694.8200017783,15724.955050009812,8700.0,8720.00008811579
9044,COMP_M,5,5_25,5_(24-25),94,95,70,18,5_24,47.50815850815851,15695.553192218436,15743.061350726595,15680.553059310396,15695.553192218436
7869,COMP_M,10,10_58,10_(54-58),124,128,90,14,10_54,39.128482972136226,15695.863612316889,15734.992095289024,15680.86343824381,15695.863612316889
2872,COMP_M,1,1_6,1_(4-6),74,76,82,73,1_4,41.630581867388365,15696.470463794145,15738.101045661533,15671.470278666531,15696.470463794145
7211,COMP_M,0,0_2,0_(0-2),70,72,19,28,0_0,150.46978021978023,15696.650852095441,15847.120632315222,10474.892175121415,10494.892279549014
8329,COMP_M,18,18_96,M.USER.APP.18,68,166,61,37,None,66.07106598984771,15697.771605866283,15763.84267185613,11900.0,11905.00003226232
2919,COMP_M,14,14_76,M.USER.APP.14,48,147,81,2,None,42.24537607891492,15698.543871312955,15740.789247391871,4200.0,4210.000098193201
2611,COMP_M,7,7_36,7_(35-36),105,106,35,22,7_35,83.87055837563452,15699.316625832293,15783.187184207927,9096.916431068006,9111.91656069834
5265,COMP_M,6,6_33,6_(32-33),99,100,20,78,6_32,35.44183168316832,15699.382612644493,15734.824444327662,15689.38256107476,15699.382612644493
2937,COMP_M,17,17_93,17_(92-93),162,163,97,70,17_92,124.30875576036867,15700.18148041796,15824.490236178328,4299.760375267446,4314.760479759645
7939,COMP_M,10,10_52,M.USER.APP.10,28,122,71,90,None,68.61474435196195,15700.547148113013,15769.161892464976,11400.0,11440.000301442471
7938,COMP_M,10,10_54,10_(52-54),122,124,90,90,10_52,48.93103448275862,15700.547148113013,15749.478182595773,15700.547148113013,15700.547148113013
9044,COMP_M,5,5_27,5_(24-27),94,97,70,26,5_24,65.0860655737705,15700.553190343597,15765.639255917367,15680.553059310396,15700.553190343597
9044,COMP_M,5,5_26,5_(24-26),94,96,70,45,5_24,66.55813953488372,15700.553222870958,15767.111362405842,15680.553059310396,15700.553222870958
10857,COMP_M,3,3_20,3_(12-20),82,90,41,14,3_12,83.41795665634675,15700.863649667728,15784.281606324075,15663.986196163652,15700.863649667728
759,COMP_M,15,15_83,15_(82-83),152,153,88,11,15_82,249.1629213483146,15703.045729297164,15952.208650645478,4563.109984197956,4583.110146242223
952,COMP_M,13,13_74,13_(73-74),143,144,89,84,13_73,93.8108108108108,15704.772013731812,15798.582824542622,15684.771905824187,15704.772013731812
9661,COMP_M,0,0_1,0_(0-1),70,71,19,51,0_0,112.46388888888889,15704.908903184105,15817.372792072994,13979.420017181006,13989.420078577006
10990,COMP_M,19,19_102,M.USER.APP.19,69,174,9,33,None,60.69910514541387,15705.000049633214,15765.699154778627,15700.0,15705.000049633214
2936,COMP_M,17,17_95,17_(93-95),163,165,70,73,17_93,28.070365358592692,15705.181523126786,15733.25188848538,15700.18148041796,15705.181523126786
2540,COMP_M,7,7_39,7_(38-39),108,109,44,52,7_38,67.59233449477352,15707.570203690704,15775.162538185477,15687.570028504422,15707.570203690704
3003,COMP_M,16,16_88,16_(87-88),161,157,17,84,16_87,91.7985257985258,15707.900813048069,15799.699338846594,9296.441871277324,9311.441943943923
2846,COMP_M,14,14_77,14_(76-77),147,148,2,86,14_76,39.83307332293292,15708.543981813167,15748.3770551361,15698.543871312955,15708.543981813167
2907,COMP_M,12,12_63,M.USER.APP.12,36,137,58,50,None,74.97068965517241,15708.90356733715,15783.874256992323,4200.0,4230.000238122562
4504,COMP_M,7,7_35,M.USER.APP.7,23,105,83,35,None,48.26299045599151,15708.946123538746,15757.209113994737,6500.0,6545.000453232745
9407,COMP_M,9,9_49,9_(48-49),118,119,4,80,9_48,115.5688622754491,15709.650049819205,15825.218912094655,13608.42237140512,13623.422504909002
10926,COMP_M,2,2_10,M.USER.APP.2,5,80,3,4,None,56.79434850863422,15710.000075751359,15766.794424259993,15700.0,15710.000075751359
10946,COMP_M,8,8_43,M.USER.APP.8,25,113,46,29,None,27.927741935483873,15710.000077614826,15737.92781955031,15700.0,15710.000077614826
2936,COMP_M,17,17_94,17_(93-94),163,164,70,74,17_93,52.832460732984295,15710.181545177558,15763.014005910543,15700.18148041796,15710.181545177558
10921,COMP_M,0,0_0,M.USER.APP.0,0,70,20,19,None,64.89208633093526,15710.553276472181,15775.445362803117,15700.0,15710.553276472181
10947,COMP_M,9,9_48,M.USER.APP.9,26,118,16,4,None,93.42229199372056,15715.0000794114,15808.42237140512,15700.0,15715.0000794114
10927,COMP_M,3,3_12,M.USER.APP.3,6,82,38,41,None,44.904862579281186,15715.000091154321,15759.904953733603,15700.0,15715.000091154321
1534,COMP_M,16,16_91,16_(87-91),161,160,17,25,16_87,178.40425531914894,15715.120233181864,15893.524488501012,4872.570017730412,4887.570157715692
6387,COMP_M,6,6_29,M.USER.APP.6,16,102,62,90,None,34.22354340071344,15715.935863384962,15750.159406785677,9200.0,9215.000108989161
5103,COMP_M,16,16_87,M.USER.APP.16,62,161,88,17,None,53.94965675057208,15716.451024595404,15770.400681345976,7300.0,7330.000296891428
6027,COMP_M,3,3_18,3_(15-18),85,88,9,23,3_15,179.77227722772278,15717.491870567166,15897.26414779489,8850.929903482769,8860.930017709221
2846,COMP_M,14,14_79,14_(76-79),147,150,2,61,14_76,37.21384297520661,15717.570241773983,15754.78408474919,15698.543871312955,15717.570241773983
5463,COMP_M,1,1_3,M.USER.APP.1,2,73,88,34,None,49.72504708097929,15718.664819602966,15768.389866683945,7900.0,7920.000144701655
2544,COMP_M,7,7_38,7_(36-38),106,108,22,44,7_36,46.081135902636916,15719.316786964053,15765.39792286669,15699.316625832293,15719.316786964053
10985,COMP_M,17,17_92,M.USER.APP.17,64,162,62,97,None,26.586734693877553,15720.000171185813,15746.58690587969,15700.0,15720.000171185813
5338,COMP_M,6,6_30,6_(29-30),102,103,90,40,6_29,40.76236044657097,15720.445366092286,15761.207726538858,13217.617195132816,13222.617254574736
1579,COMP_M,12,12_64,12_(63-64),137,133,50,28,12_63,139.75,15722.221035289465,15861.971035289465,8511.717360440594,8538.533223011178
10920,COMP_M,19,19_105,19_(103-105),175,173,13,40,19_103,76.68580542264753,15723.225670906726,15799.911476329373,15713.225564246539,15723.225670906726
6079,COMP_M,15,15_81,M.USER.APP.15,58,151,65,13,None,30.135048231511256,15724.955050009812,15755.090098241324,8700.0,8730.000283848545
7938,COMP_M,10,10_56,10_(52-56),122,126,90,9,10_52,37.741336633663366,15725.000208476027,15762.741545109691,15700.547148113013,15725.000208476027
2544,COMP_M,7,7_40,7_(36-40),106,110,22,50,7_36,74.19137931034483,15725.000214122958,15799.191593433303,15699.316625832293,15725.000214122958
10920,COMP_M,19,19_104,19_(103-104),175,172,13,91,19_103,54.86977886977887,15730.000209367867,15784.869988237646,15713.225564246539,15730.000209367867
2905,COMP_M,12,12_65,12_(63-65),137,134,50,78,12_63,43.85767326732673,15730.000245335388,15773.857918602715,15708.90356733715,15730.000245335388
4500,COMP_M,7,7_41,7_(35-41),105,111,35,9,7_35,33.84034653465346,15730.00026466796,15763.840611202613,15708.946123538746,15730.00026466796
2089,COMP_M,15,15_85,15_(81-85),151,155,13,80,15_81,88.46706586826348,15730.338881889087,15818.80594775735,5448.903603064313,5463.903777820754
5337,COMP_M,6,6_32,6_(30-32),103,99,40,20,6_30,37.45,15730.445480055701,15767.895480055702,15720.445366092286,15730.445480055701
1652,COMP_M,13,13_68,M.USER.APP.13,41,138,61,58,None,111.5065502183406,15730.917132830835,15842.423683049175,2400.0,2425.000146618453
3924,COMP_M,1,1_7,1_(3-7),73,77,34,99,1_3,69.40768094534712,15732.045821920517,15801.453502865865,11293.13562939579,11328.135857608375
1578,COMP_M,12,12_67,12_(64-67),133,136,28,6,12_64,31.65724815724816,15732.2211311432,15763.878379300448,15722.221035289465,15732.2211311432
2650,COMP_M,15,15_82,15_(81-82),151,152,13,88,15_81,69.80912162162163,15732.569443657423,15802.378565279045,6865.250869945333,6885.251077662772
6258,COMP_M,10,10_55,10_(52-55),122,125,90,74,10_52,87.15968586387434,15733.039220723094,15820.19890658697,12407.03941921883,12440.00032456562
5462,COMP_M,1,1_8,1_(3-8),73,78,34,17,1_3,23.983981693363845,15733.664932186244,15757.648913879608,15718.664819602966,15733.664932186244
4500,COMP_M,7,7_37,7_(35-37),105,107,35,44,7_35,21.9868154158215,15734.31689953176,15756.30371494758,15708.946123538746,15734.31689953176
9337,COMP_M,9,9_51,9_(49-51),119,121,80,97,9_49,25.11326530612245,15734.65019617446,15759.763461480583,15709.650049819205,15734.65019617446
5336,COMP_M,6,6_33,6_(32-33),99,100,20,78,6_32,35.44183168316832,15737.133171178863,15772.575002862031,15727.13311960913,15737.133171178863
7084,COMP_M,5,5_28,5_(24-28),94,98,70,94,5_24,153.19494584837545,15737.424823023823,15890.619768872199,12327.972414149122,12358.147496600855
608,COMP_M,14,14_80,14_(76-80),147,146,2,38,14_76,213.36111111111111,15737.606658166518,15950.96776927763,3236.1579280329024,3246.1580008161827
10945,COMP_M,8,8_43,M.USER.APP.8,24,113,24,29,None,27.927741935483873,15737.92781955031,15765.855561485794,15700.0,15715.00011642224
7938,COMP_M,10,10_53,10_(52-53),122,123,90,44,10_52,39.21399594320487,15740.000370501173,15779.214366444377,15700.547148113013,15740.000370501173
2918,COMP_M,14,14_76,M.USER.APP.14,47,147,77,2,None,42.24537607891492,15740.789247391871,15783.034623470787,4200.0,4210.000117012214
1623,COMP_M,4,4_22,4_(21-22),91,92,74,28,4_21,108.54395604395604,15741.785875240983,15850.329831284938,12918.183364739769,12928.183443512407
1578,COMP_M,12,12_66,12_(64-66),133,135,28,65,12_64,59.06811594202899,15742.221235183653,15801.289351125683,15722.221035289465,15742.221235183653
1755,COMP_M,1,1_9,1_(3-9),73,79,34,37,1_3,151.19289340101523,15742.593212037196,15893.786105438212,5276.404932597272,5291.405041073473
2398,COMP_M,6,6_34,6_(30-34),103,101,40,1,6_30,90.36470588235294,15742.715558286745,15833.080264169099,7201.1120327588405,7215.000134660868
746,COMP_M,14,14_78,14_(76-78),147,149,2,93,14_76,158.97256097560975,15746.556620946703,15905.529181922313,4292.292330005775,4307.292501070615
10986,COMP_M,17,17_92,M.USER.APP.17,65,162,88,97,None,26.586734693877553,15746.58690587969,15773.173640573568,15700.0,15725.000213982266
10946,COMP_M,8,8_45,8_(43-45),113,115,29,0,8_43,41.98777777777778,15747.927938674122,15789.9157164519,15737.92781955031,15747.927938674122
1699,COMP_M,6,6_31,6_(30-31),103,104,40,48,6_30,126.36744186046512,15748.181514859583,15874.54895672005,5203.756370876876,5218.756500950556
3569,COMP_M,18,18_100,18_(96-100),166,170,37,64,18_96,155.52592592592592,15748.663881743507,15904.189807669432,6778.177697236941,6803.177888135715
6388,COMP_M,6,6_29,M.USER.APP.6,17,102,83,90,None,34.22354340071344,15750.159406785677,15784.382950186391,9200.0,9220.000145318882
2919,COMP_M,14,14_77,14_(76-77),147,148,2,86,14_76,39.83307332293292,15750.789357892083,15790.622431215015,15740.789247391871,15750.789357892083
3078,COMP_M,18,18_98,18_(96-98),166,168,37,94,18_96,178.8086642599278,15752.42511247153,15931.233776731458,5919.25383936892,5944.254062974533
2646,COMP_M,15,15_84,15_(82-84),152,154,88,97,15_82,59.93265306122449,15752.569580361687,15812.502233422912,15732.569443657423,15752.569580361687
1621,COMP_M,4,4_23,4_(22-23),92,93,28,20,4_22,35.871875,15752.56959608334,15788.44147108334,15741.785875240983,15752.56959608334
10946,COMP_M,8,8_46,8_(43-46),113,116,29,20,8_43,40.6453125,15752.927934822641,15793.573247322642,15737.92781955031,15752.927934822641
6077,COMP_M,15,15_81,M.USER.APP.15,56,151,55,13,None,30.135048231511256,15755.090098241324,15785.225146472836,8700.0,8745.000417009545
2919,COMP_M,14,14_79,14_(76-79),147,150,2,61,14_76,37.21384297520661,15755.78933547155,15793.003178446757,15740.789247391871,15755.78933547155
4501,COMP_M,7,7_35,M.USER.APP.7,20,105,55,35,None,48.26299045599151,15757.209113994737,15805.472104450728,6500.0,6550.000508798771
6815,COMP_M,8,8_47,8_(43-47),113,117,29,34,8_43,79.9623352165725,15759.90099204025,15839.863327256822,9865.855561485794,9890.855758382633
734,COMP_M,11,11_61,11_(60-61),130,131,38,63,11_60,291.65989847715736,15761.113624533089,16052.773523010246,9734.500064214591,9744.500116354857
5339,COMP_M,6,6_30,6_(29-30),102,103,90,40,6_29,40.76236044657097,15761.207726538858,15801.97008698543,13251.84073853353,13256.84079797545
10857,COMP_M,3,3_17,3_(15-17),85,87,9,98,3_15,55.10732984293194,15761.856009521092,15816.963339364025,15751.855948499011,15761.856009521092
5346,COMP_M,8,8_44,8_(43-44),113,114,29,66,8_43,102.69431279620854,15762.463499112828,15865.157811909035,7737.92781955031,7752.92795408919
5209,COMP_M,10,10_57,10_(52-57),122,127,90,49,10_52,104.35818181818182,15762.984102179204,15867.342283997385,10417.211833011928,10445.985090003864
2040,COMP_M,4,4_21,M.USER.APP.4,9,91,65,74,None,88.91099476439791,15763.335197200486,15852.246191964883,3000.0,3025.0001977774673
8328,COMP_M,18,18_96,M.USER.APP.18,67,166,52,37,None,66.07106598984771,15763.84267185613,15829.913737845976,11900.0,11950.000390556173
2944,COMP_M,1,1_4,1_(3-4),73,74,34,82,1_3,92.76494023904382,15764.235218905575,15857.000159144618,8508.532992860939,8533.533168350805
7938,COMP_M,10,10_58,10_(54-58),124,128,90,14,10_54,39.128482972136226,15764.478356668851,15803.606839640986,15749.478182595773,15764.478356668851
1001,COMP_M,7,7_42,7_(38-42),108,112,44,54,7_38,220.2037914691943,15766.733657630612,15986.937449099805,6208.091005978237,6240.000300100986
5465,COMP_M,1,1_3,M.USER.APP.1,4,73,97,34,None,49.72504708097929,15768.389866683945,15818.114913764924,7900.0,7925.0001808770685
8008,COMP_M,10,10_52,M.USER.APP.10,27,122,38,90,None,68.61474435196195,15769.161892464976,15837.776636816938,11500.0,11526.724796708148
7939,COMP_M,10,10_54,10_(52-54),122,124,90,90,10_52,48.93103448275862,15769.161892464976,15818.092926947735,15769.161892464976,15769.161892464976
5102,COMP_M,16,16_87,M.USER.APP.16,61,161,65,17,None,53.94965675057208,15770.400681345976,15824.350338096549,7300.0,7339.101809448766
5338,COMP_M,6,6_32,6_(30-32),103,99,40,20,6_30,37.45,15771.207840502273,15808.657840502274,15761.207726538858,15771.207840502273
4504,COMP_M,7,7_41,7_(35-41),105,111,35,9,7_35,33.84034653465346,15772.209282570537,15806.04962910519,15757.209113994737,15772.209282570537
10987,COMP_M,17,17_92,M.USER.APP.17,66,162,98,97,None,26.586734693877553,15773.173640573568,15799.760375267446,15700.0,15739.650251067953
10927,COMP_M,3,3_13,3_(12-13),82,83,41,86,3_12,34.33541341653666,15774.905125133286,15809.240538549822,15759.904953733603,15774.905125133286
10926,COMP_M,2,2_11,2_(10-11),80,81,4,45,2_10,68.34651162790698,15776.79453021386,15845.141041841767,15766.794424259993,15776.79453021386
5337,COMP_M,6,6_33,6_(32-33),99,100,20,78,6_32,35.44183168316832,15777.895531625434,15813.337363308603,15767.895480055702,15777.895531625434
6258,COMP_M,10,10_59,10_(58-59),128,129,14,83,10_58,86.88888888888889,15778.462369680572,15865.35125856946,12510.099110746803,12526.537042845777
10927,COMP_M,3,3_14,3_(12-14),82,84,41,56,3_12,24.412197686645637,15779.90511493963,15804.317312626275,15759.904953733603,15779.90511493963
10927,COMP_M,3,3_15,3_(12-15),82,85,41,9,3_12,67.17079207920793,15779.905122677337,15847.075914756546,15759.904953733603,15779.905122677337
10990,COMP_M,19,19_103,19_(102-103),174,175,33,13,19_102,32.52625937834941,15780.699304868189,15813.225564246539,15765.699154778627,15780.699304868189
4504,COMP_M,7,7_37,7_(35-37),105,107,35,44,7_35,21.9868154158215,15782.20926778091,15804.196083196732,15757.209113994737,15782.20926778091
2921,COMP_M,14,14_76,M.USER.APP.14,50,147,87,2,None,42.24537607891492,15783.034623470787,15825.279999549703,4200.0,4215.000130856934
2613,COMP_M,7,7_36,7_(35-36),105,106,35,22,7_35,83.87055837563452,15783.187184207927,15867.057742583562,9145.179421523997,9160.179551154331
5463,COMP_M,1,1_8,1_(3-8),73,78,34,17,1_3,23.983981693363845,15783.389979267224,15807.373960960587,15768.389866683945,15783.389979267224
2906,COMP_M,12,12_63,M.USER.APP.12,35,137,55,50,None,74.97068965517241,15783.874256992323,15858.844946647496,4200.0,4235.000277809656
6389,COMP_M,6,6_29,M.USER.APP.6,18,102,98,90,None,34.22354340071344,15784.382950186391,15818.606493587105,9200.0,9230.000216547336
